Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"New World Route","Beehive Peak > Beehive Basin > Big Sky Area > Southwest Region > Montana",https://www.mountainproject.com/route/111045917/new-world-route,3.7,-1,"Trad, Alpine",5.8,3,500,45.35399,-111.40566
"Irukandji Syndrome","Shipwreck Rock > Natural Bridge and Falls > South Central Region > Montana",https://www.mountainproject.com/route/108070360/irukandji-syndrome,3.8,-1,Sport,5.12c,1,,45.54946,-110.2052
"The Awakening Wall","The Great Awakening Wall > Mill Creek > Northwest Region > Montana",https://www.mountainproject.com/route/111621539/the-awakening-wall,3.9,-1,"Trad, Alpine","5.10+ R",10,1000,46.31112,-114.25046
"Freight Train","Antiquities Wall > Natural Bridge and Falls > South Central Region > Montana",https://www.mountainproject.com/route/116364360/freight-train,4.0,-1,Sport,5.12a/b,1,,45.55028,-110.20327
"Deep Fried Twinkies","First Buttress > Kootenai Canyon > Northwest Region > Montana",https://www.mountainproject.com/route/114332523/deep-fried-twinkies,4.0,-1,Sport,5.12b,1,90,46.53817,-114.15457
"Sawed Off Heads Variation","The Great Awakening Wall > Mill Creek > Northwest Region > Montana",https://www.mountainproject.com/route/111622500/sawed-off-heads-variation,4.0,-1,"Trad, Alpine","5.10+ R",9,1000,46.31112,-114.25046
Nightflyer,"Hold Up Bluffs South > Stone Hill > Northwest Region > Montana",https://www.mountainproject.com/route/110074182/nightflyer,4.0,-1,"Trad, TR",5.9+,1,70,48.79306,-115.29986
"Monsters of the Deep","Shipwreck Rock > Natural Bridge and Falls > South Central Region > Montana",https://www.mountainproject.com/route/108070391/monsters-of-the-deep,4.0,-1,Sport,5.13c,1,,45.54946,-110.2052
"A Rockwork Orange","First Buttress > Kootenai Canyon > Northwest Region > Montana",https://www.mountainproject.com/route/107110143/a-rockwork-orange,3.7,-1,Trad,5.11b/c,1,80,46.53817,-114.15457
"The Fellowship","Ross Peak > Bridger Range > Southwest Region > Montana",https://www.mountainproject.com/route/107077795/the-fellowship,3.2,-1,"Trad, Sport, Alpine","5.10c PG13",9,1000,45.8589,-110.9532
"Next to the Last Best Route in Billings","Gregory > Billings Rimrocks > South Central Region > Montana",https://www.mountainproject.com/route/107557196/next-to-the-last-best-route-in-billings,4.0,-1,"Sport, TR",5.11b,1,60,45.8033,-108.5884
Nemesis,"Devils Thumb > Sheep Mountain > Southwest Region > Montana",https://www.mountainproject.com/route/112048426/nemesis,4.0,-1,Trad,5.11a,2,120,46.49941,-112.03222
"Smoking Monk","Warm-Up Wall > Mill Creek > Paradise Valley > Southwest Region > Montana",https://www.mountainproject.com/route/111744062/smoking-monk,4.0,-1,Sport,5.12+,1,70,45.2717,-110.4957
"Jerry's Route","Practice Rock > Hyalite Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/107758232/jerrys-route,2.6,-1,Trad,5.8+,1,45,45.55519,-111.06181
"Black Russian","The Training Wall > Bozeman Pass > Southwest Region > Montana",https://www.mountainproject.com/route/108285033/black-russian,3.6,-1,Sport,5.11d,1,60,45.64296,-110.90788
"The Cannon","Divers Wall > Rattler Gulch > Northwest Region > Montana",https://www.mountainproject.com/route/107111507/the-cannon,3.6,-1,Sport,5.11c,1,60,46.7274,-113.2311
"Crystal Delight","Fish Face > East Side > Gallatin Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/108295353/crystal-delight,3.0,-1,Trad,5.8,1,100,45.41708,-111.2298
"Off The Rails","First Buttress > Kootenai Canyon > Northwest Region > Montana",https://www.mountainproject.com/route/111831680/off-the-rails,4.0,-1,Sport,5.13c,1,70,46.53817,-114.15457
"Train Leaving Gray","Antiquities Wall > Natural Bridge and Falls > South Central Region > Montana",https://www.mountainproject.com/route/117325208/train-leaving-gray,4.0,-1,Sport,5.11c,1,90,45.55028,-110.20327
"Isla De Los Locos","Antiquities Wall > Natural Bridge and Falls > South Central Region > Montana",https://www.mountainproject.com/route/108113111/isla-de-los-locos,4.0,-1,Sport,5.13c,1,85,45.55028,-110.20327
