Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Afghanistan Bananastand","Central Rocks > Sawmill Creek Dome > Lake County Road 6 Area (North Shore) > Minnesota",https://www.mountainproject.com/route/106137887/afghanistan-bananastand,3.4,-1,"Trad, TR",5.8,1,60,47.4089,-91.1255
"Arrowhead Direct","Section 13 > Lake County Road 6 Area (North Shore) > Minnesota",https://www.mountainproject.com/route/106096686/arrowhead-direct,3.4,-1,TR,5.9,1,25,47.424,-91.15503
"Community Service","Main Flow Area > Robinson Park > Sandstone > Minnesota",https://www.mountainproject.com/route/106875599/community-service,2.8,-1,Sport,"5.10d PG13",1,50,46.1354,-92.8587
"Kanaranzi Right","Kanaranzi Buttress (East Face) > North Quarry Area > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/105830771/kanaranzi-right,3.2,-1,TR,5.9+,1,60,43.69698,-96.18544
Cornered,"Shovel Point > Tettegouche SP (North Shore) > Minnesota",https://www.mountainproject.com/route/106098012/cornered,3.2,-1,TR,5.9,1,100,47.33938,-91.18778
Equinox,"Section 13 > Lake County Road 6 Area (North Shore) > Minnesota",https://www.mountainproject.com/route/106096660/equinox,2.9,-1,"Trad, TR",5.10a,1,70,47.424,-91.15503
"Bridges over Troubled Water","Palisade Head > Tettegouche SP (North Shore) > Minnesota",https://www.mountainproject.com/route/107162689/bridges-over-troubled-water,2.7,-1,"Trad, TR",5.10b,1,100,47.32016,-91.21086
"Happy Happy, Joy Joy","Palisade Head > Tettegouche SP (North Shore) > Minnesota",https://www.mountainproject.com/route/105854794/happy-happy-joy-joy,3.5,-1,Sport,5.13-,1,60,47.32016,-91.21086
"Start New","Relationship Wall > Robinson Park > Sandstone > Minnesota",https://www.mountainproject.com/route/108414183/start-new,3.2,-1,Sport,"5.10c PG13",1,55,46.13405,-92.85854
"Station 62","Minnesota Strip > Interstate SP (Taylors Falls) > Minnesota",https://www.mountainproject.com/route/106912563/station-62,3.0,-1,"Trad, TR",5.10c,1,50,45.39843,-92.6535
"Withering Heights","Palisade Head > Tettegouche SP (North Shore) > Minnesota",https://www.mountainproject.com/route/106464464/withering-heights,3.5,-1,"Trad, TR",5.11a,1,70,47.32016,-91.21086
"Assassin's Creed","C Section > M&M Hill - Crane Lake > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/110778436/assassins-creed,3.5,-1,Sport,5.10,2,65,48.24392,-92.46085
"Oath of Fealty","Bison Buttress > North Quarry Area > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/105830985/oath-of-fealty,3.2,-1,"Trad, TR",5.10b,1,40,43.69698,-96.18544
"Sean 10c","Secret Lake and Warmup wall > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/109201910/sean-10c,3.5,-1,Sport,5.10c,1,70,48.3745,-92.4149
"Time Slips Away","Willie Wall > M&M Hill - Crane Lake > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/111089371/time-slips-away,3.5,-1,Sport,5.9,1,35,48.24438,-92.45974
Yamadori,"Palisade Head > Tettegouche SP (North Shore) > Minnesota",https://www.mountainproject.com/route/117555914/yamadori,3.3,-1,"Trad, TR",5.9+,1,80,47.32016,-91.21086
"K. Latrans","Canidae Cliff  (Hammond) > Minnesota",https://www.mountainproject.com/route/106034653/k-latrans,3.5,-1,Sport,5.11d,1,45,44.222,-92.372
"Did Plato Love Trees?","Shovel Point > Tettegouche SP (North Shore) > Minnesota",https://www.mountainproject.com/route/106428078/did-plato-love-trees,3.1,-1,Trad,"5.9 PG13",3,200,47.33938,-91.18778
"Lord of the flies (free) AKA: Comrades in Slings (aid)","Palisade Head > Tettegouche SP (North Shore) > Minnesota",https://www.mountainproject.com/route/105877892/lord-of-the-flies-free-aka-comrades-in-slings-aid,3.1,-1,Trad,"5.12b/c PG13",1,75,47.32016,-91.21086
"01) Hot German Babe","Diagonals Wall > Robinson Park > Sandstone > Minnesota",https://www.mountainproject.com/route/106919523/01-hot-german-babe,2.1,-1,"Sport, TR",5.10a,1,50,46.13669,-92.85958
"Gary Gnu","Secret Lake and Warmup wall > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/108279922/gary-gnu,3.2,-1,Sport,5.8,1,35,48.3745,-92.4149
"Prow Left AKA Pietro Loves Iris","The East End > Barn Bluff (Red Wing) > Minnesota",https://www.mountainproject.com/route/106911343/prow-left-aka-pietro-loves-iris,2.0,-1,Sport,5.9+,1,30,44.56911,-92.5209
"Roll Me Up (and Smoke Me When I Die)","Willie Wall > M&M Hill - Crane Lake > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/110787465/roll-me-up-and-smoke-me-when-i-die,3.4,-1,Sport,5.8,1,,48.24438,-92.45974
"Jenna's Face","New Vice Area > Barn Bluff (Red Wing) > Minnesota",https://www.mountainproject.com/route/105842207/jennas-face,1.7,-1,"Trad, Sport, TR","5.9 PG13",1,,44.56993,-92.5238
"Black Gate","Mystical Mountain Zone > Wolf Ridge ELC Area (North Shore) > Minnesota",https://www.mountainproject.com/route/106295502/black-gate,3.3,-1,"Trad, TR",5.10a,1,70,47.385,-91.1968
Lechery,"8. Everday Buttress > Prairie Walls Area > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/106179791/lechery,3.1,-1,TR,5.10b,1,,43.69974,-96.18314
"Jeff 10a","Secret Lake and Warmup wall > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/108280659/jeff-10a,3.3,-1,Sport,"5.10- PG13",1,70,48.3745,-92.4149
"Multiple Stab Wounds","Large Roof Area > Barn Bluff (Red Wing) > Minnesota",https://www.mountainproject.com/route/105842424/multiple-stab-wounds,2.4,-1,Sport,5.11a,1,,44.56992,-92.52484
"Iron Maiden","Palisade Head > Tettegouche SP (North Shore) > Minnesota",https://www.mountainproject.com/route/106464453/iron-maiden,3.1,-1,"Trad, TR",5.11a,1,80,47.32016,-91.21086
Organic,"Minnesota Strip > Interstate SP (Taylors Falls) > Minnesota",https://www.mountainproject.com/route/106047498/organic,3.5,-1,TR,5.13a,1,40,45.39843,-92.6535
"Beach Party","Swamp Wall > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/112859526/beach-party,3.1,-1,Sport,5.9,1,45,48.39034,-92.40808
"Cirith Ungol","Mystical Mountain Zone > Wolf Ridge ELC Area (North Shore) > Minnesota",https://www.mountainproject.com/route/105991633/cirith-ungol,3.3,-1,Trad,5.11c,1,60,47.385,-91.1968
"Empty Nest","South Gorge > Ropes > Vermillion Gorge > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/111094471/empty-nest,3.5,-1,TR,5.9,1,35,48.27007,-92.51887
Calypso,"C Section > M&M Hill - Crane Lake > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/110737711/calypso,3.5,-1,Sport,5.10+,1,,48.24392,-92.46085
"Your Lichen It","BC's Wilderness Challenge (BWCAW) > Minnesota",https://www.mountainproject.com/route/107293858/your-lichen-it,3.5,-1,TR,5.8+,1,65,48.14157,-90.92164
"L. Rufus","Canidae Cliff  (Hammond) > Minnesota",https://www.mountainproject.com/route/106034658/l-rufus,3.5,-1,Sport,5.12a,1,45,44.222,-92.372
Z,"9. Chimney Buttress > Prairie Walls Area > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/105873410/z,2.6,-1,"Trad, TR",5.9,1,45,43.69974,-96.18314
"The Itch","Winter Wall > Barn Bluff (Red Wing) > Minnesota",https://www.mountainproject.com/route/105860473/the-itch,2.6,-1,Sport,5.11+,1,,44.56899,-92.52106
"02) Nick The Wonder Dog","Diagonals Wall > Robinson Park > Sandstone > Minnesota",https://www.mountainproject.com/route/106919532/02-nick-the-wonder-dog,2.4,-1,"Sport, TR",5.11,1,50,46.13669,-92.85958
Slicksides,"Pot Holes  Area > Interstate SP (Taylors Falls) > Minnesota",https://www.mountainproject.com/route/105848957/slicksides,2.7,-1,"Trad, TR",5.9+,1,,45.39899,-92.6512
