Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Culo De Negra","Las Animas Wall > El Salto > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106345228/culo-de-negra,3.6,-1,Sport,5.12a,1,100,25.39246,-100.23862
"Gettin'  Wood","Las Agujas (The Spires) > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/105914186/gettin-wood,2.8,-1,Sport,5.10d,1,200,25.94738,-100.47773
"Tu Felicidad","Tecolote Cave > El Salto > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106361829/tu-felicidad,3.7,-1,Sport,5.11d,1,50,25.39579,-100.24296
"El Sendero Luminoso","Sendero Luminoso Wall > El Toro (The Front Side) > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106087735/el-sendero-luminoso,4.0,-1,Sport,5.12+,15,1750,25.95139,-100.48001
Brotherhood,"Las Animas Wall > El Salto > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106358132/brotherhood,3.7,-1,Sport,5.11d,1,90,25.39246,-100.23862
"I Believe I Can Fly","Mota Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106317011/i-believe-i-can-fly,2.1,-1,Sport,5.8,1,100,25.94747,-100.4761
"La Flakita","Cat Wall > Virgin Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/111553924/la-flakita,2.9,-1,Sport,5.10b,1,80,25.95006,-100.47684
Motarola,"Mota Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106177948/motarola,2.6,-1,Sport,5.10d,1,85,25.94747,-100.4761
Matacumba,"Mini Super Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106177392/matacumba,2.6,-1,Sport,5.10b,1,90,25.94964,-100.47598
"Muchos Conjuros","Las Animas Wall > El Salto > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106345231/muchos-conjuros,3.9,-1,Sport,5.12a,1,100,25.39246,-100.23862
"The Sword","Las Estrellas South > Las Estrellas Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/109938027/the-sword,3.4,-1,Sport,5.11d,1,,25.95031,-100.47562
"Bad Cop, No Donut","Lower Virgin > Virgin Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106333406/bad-cop-no-donut,2.6,-1,Sport,5.11a,1,90,25.95088,-100.47866
"Band of Brothers","TNT Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/107110640/band-of-brothers,3.3,-1,Sport,5.10d,1,100,25.949,-100.477
"Fat Boy Slim","Mota Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106177967/fat-boy-slim,3.3,-1,Sport,5.11b,1,90,25.94747,-100.4761
"Scaredy Cat","Cat Wall > Virgin Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106389631/scaredy-cat,2.3,-1,Sport,5.8+,1,100,25.95006,-100.47684
"Ramones Mushroom","Las Animas Wall > El Salto > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/108679633/ramones-mushroom,3.7,-1,Sport,5.12a,1,80,25.39246,-100.23862
"La Presa","Mini Super Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106265765/la-presa,3.0,-1,Sport,5.11b,1,90,25.94964,-100.47598
"Emilio's Posse","Mota Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/105920183/emilios-posse,2.3,-1,Sport,5.9,1,100,25.94747,-100.4761
"Surfer Rosa","The Surf Bowl > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106386750/surfer-rosa,3.9,-1,Sport,5.13a,1,90,25.94825,-100.47842
"Evil Shenanigans","Wonder Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106336964/evil-shenanigans,3.0,-1,Sport,5.11b,3,240,25.95004,-100.47694
"Through the Looking Glass","Las Agujas (The Spires) > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106080993/through-the-looking-glass,2.8,-1,Sport,5.10d,2,180,25.94738,-100.47773
