Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Overhang","Pavilion Block Bouldering > North Side > High Cliff State Park > Wisconsin",https://www.mountainproject.com/route/105890887/the-overhang,3.6,-1,Boulder,V5,1,,44.16454,-88.28684
"Sex and Chocolate with a Cherry on Top (aka S&C Direct)","Monolith Upper Ridge West Side > Monolith Area > East Bluff North > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106704460/sex-and-chocolate-with-a-cherry-on-top-aka-sc-direct,3.4,-1,Boulder,"V8 PG13",1,25,43.42158,-89.72367
"Fish & Gritz","Cave Rock Boulders > West Bluff Central > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/111083221/fish-gritz,4.0,-1,Boulder,"V4 PG13",1,20,43.4205,-89.73767
"Mean Gurlz","East Bluff Monolith Talus Field > East Bluff North > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/108968314/mean-gurlz,3.4,-1,Boulder,"V8 PG13",1,,43.42311,-89.72478
Keymaker,"Jigga-Beautiful Soup > West Bluff South > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105937573/keymaker,4.0,-1,Boulder,V10,1,,43.41804,-89.73655
"Purple Gold","Burma Road Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/109539009/purple-gold,3.6,-1,Boulder,V8,1,,43.4,-89.7433
Peaches,"Big Red > West Bluff North > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/107788711/peaches,3.1,-1,Boulder,V3,1,15,43.42778,-89.73594
"Venus Rising","Monolith Upper Ridge East Side > Monolith Area > East Bluff North > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730703/venus-rising,2.5,-1,Boulder,V7,1,10,43.42158,-89.72335
"Mikes Left","Mike's Boulder > Interstate State Park > Wisconsin",https://www.mountainproject.com/route/106251903/mikes-left,3.6,-1,Boulder,V7,1,13,45.3886,-92.66
"Welcome Crack","North Shore > East Bluff North > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106420046/welcome-crack,2.3,-1,Boulder,V0,1,20,43.42726,-89.72663
"Left out","West Side- Backbone Ridge > Backbone Ridge > Group Camp B > Governor Dodge State Park > Wisconsin",https://www.mountainproject.com/route/105985617/left-out,2.8,-1,Boulder,V4,1,25,43.0511,-90.0994
"Happy-Go Highball","Massive Vertigo Area > West Bluff North > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106571258/happy-go-highball,3.9,-1,Boulder,"V3-4 PG13",1,25,43.42376,-89.73683
"The Raptor","Headstone Area > Rib Mountain > Wisconsin",https://www.mountainproject.com/route/105974118/the-raptor,3.7,-1,Boulder,V7,1,13,44.9205,-89.69524
"Special K","North Shore > East Bluff North > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730697/special-k,2.6,-1,Boulder,V1,1,20,43.42726,-89.72663
"Direct Line","Quincy Bluff and Wetland Reserve > Central Sandstone > Wisconsin",https://www.mountainproject.com/route/106224600/direct-line,4.0,-1,Boulder,V6-7,1,12,43.87932,-89.8652
"Open Season","Barrel Boulders > Governor Dodge State Park > Wisconsin",https://www.mountainproject.com/route/105888675/open-season,3.6,-1,Boulder,V4-5,1,,43.03413,-90.11715
"Welcome to the Top","Barrel Ridge Proper > Barrel Ridge > Governor Dodge State Park > Wisconsin",https://www.mountainproject.com/route/106252943/welcome-to-the-top,2.6,-1,Boulder,V1,1,12,43.03373,-90.11127
"Corner Problem","The Cube > Black River Falls > Wisconsin",https://www.mountainproject.com/route/105986253/corner-problem,3.2,-1,Boulder,V1+,1,12,44.27991,-90.82218
"Shark Tooth","Shark Tooth > South Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/113745786/shark-tooth,4.0,-1,Boulder,V8,1,,43.40501,-89.72901
"Science Friction","East Bluff North Talus Field > East Bluff North > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106597760/science-friction,3.5,-1,Boulder,V8,1,,43.42496,-89.72548
Deathcap,"The Roadside Boulders > Chute Pond County Park > Wisconsin",https://www.mountainproject.com/route/117953136/deathcap,4.0,-1,Boulder,V2,1,,45.13371,-88.45284
"Calm like a Bomb","Pavilion Block Bouldering > North Side > High Cliff State Park > Wisconsin",https://www.mountainproject.com/route/105890884/calm-like-a-bomb,3.4,-1,Boulder,V4,1,,44.16454,-88.28684
"Large Flake","Westby Bouldering > Wisconsin",https://www.mountainproject.com/route/106039051/large-flake,3.7,-1,Boulder,V3,1,,43.6568,-90.8616
Carcass,"Vulture Lookout West > East Bluff Southeast > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/114301373/carcass,4.0,-1,Boulder,V4,1,15,43.41278,-89.70452
"Castle in the Sky","Big Red > West Bluff North > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/108338284/castle-in-the-sky,3.8,-1,Boulder,"V7- PG13",1,20,43.42778,-89.73594
Chanterelle,"The Roadside Boulders > Chute Pond County Park > Wisconsin",https://www.mountainproject.com/route/117953258/chanterelle,4.0,-1,Boulder,V7,1,,45.13371,-88.45284
"The Zipper","3. Flatiron/Monster/Guillotine > East Rampart Bouldering > East Bluff Southeast > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105731072/the-zipper,3.8,-1,Boulder,V7,1,,43.41342,-89.71193
"Gom Jabbar","Larry Collins > West Bluff North > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/117890220/gom-jabbar,4.0,-1,Boulder,V8,1,12,43.42389,-89.73805
