Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Smoke It","D: The Porch > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/112442246/smoke-it,1.7,-1,Boulder,V5,1,,37.65465,-90.68761
"Flake Slab","B: Upper Picnic Area > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/112442107/flake-slab,1.7,-1,Boulder,V1,1,,37.65241,-90.68842
"Scared Sitless","Highball Wall > Cliff Drive's Backside > WM: Cliff Drive > Missouri",https://www.mountainproject.com/route/108311339/scared-sitless,1.7,-1,Boulder,V1-,1,16,39.1143,-94.5496
"Thumbdercling Slab","B: Upper Picnic Area > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/112442087/thumbdercling-slab,1.7,-1,Boulder,V1,1,,37.65241,-90.68842
"Up the middle","Warm-up Boulder > The Main Bluff Boulders > B: Park Boulders > EM: St. Francois State Park > Missouri",https://www.mountainproject.com/route/113909261/up-the-middle,1.7,-1,Boulder,V1,1,7,37.96774,-90.5357
Scolopendra,"Highball Wall > Cliff Drive's Backside > WM: Cliff Drive > Missouri",https://www.mountainproject.com/route/108311321/scolopendra,1.7,-1,Boulder,V1+,1,15,39.1143,-94.5496
Heat,"A: Picnic Area > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/106732821/heat,1.5,-1,Boulder,V3,1,,37.65213,-90.68889
"One Way","B: Upper Picnic Area > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/112440321/one-way,1.5,-1,Boulder,V1,1,,37.65241,-90.68842
"Pooh's Corner","Pocket Boulder > Swope Boulders > Swope Park Bouldering > WM: Swope & Blue River Limestone > Missouri",https://www.mountainproject.com/route/106231655/poohs-corner,1.3,-1,Boulder,V0,1,10,38.97855,-94.53745
"Turkey Blaster","Pocket Boulder > Swope Boulders > Swope Park Bouldering > WM: Swope & Blue River Limestone > Missouri",https://www.mountainproject.com/route/105963069/turkey-blaster,1.3,-1,Boulder,V0-,1,8,38.97855,-94.53745
Firsty,"A: Picnic Area > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/112437964/firsty,1.5,-1,Boulder,V1,1,,37.65213,-90.68889
"Rohr like a lion","Devil's Den Area > EM: Dutzow - Utopia > Missouri",https://www.mountainproject.com/route/114150863/rohr-like-a-lion,1.5,-1,Boulder,V1-2,1,,38.5983,-90.99513
Faces,"A: Picnic Area > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/112438141/faces,1.5,-1,Boulder,"V1-2 PG13",1,,37.65213,-90.68889
"The Lightning cracks","C: The Front Range > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/112440402/the-lightning-cracks,1.5,-1,Boulder,V1,1,,37.65399,-90.68822
"Other Half","Choss Boulder > Swope Boulders > Swope Park Bouldering > WM: Swope & Blue River Limestone > Missouri",https://www.mountainproject.com/route/114397798/other-half,1.5,-1,Boulder,V5+,1,5,38.98042,-94.53559
"My face is to pretty for slab","Crocodile Rock and The Nubbin > The Main Bluff Boulders > B: Park Boulders > EM: St. Francois State Park > Missouri",https://www.mountainproject.com/route/113940612/my-face-is-to-pretty-for-slab,1.5,-1,Boulder,V1,1,10,37.96754,-90.53636
"Paper Boy","Pocket Boulder > Swope Boulders > Swope Park Bouldering > WM: Swope & Blue River Limestone > Missouri",https://www.mountainproject.com/route/112526290/paper-boy,1.5,-1,Boulder,V2-,1,,38.97855,-94.53745
Fireblast,"WM: The Dump > Missouri",https://www.mountainproject.com/route/111784577/fireblast,1.5,-1,Boulder,V0,1,,38.87581,-94.58269
"Rick James","Warm Up Alley > SW: Peter's Branch > Missouri",https://www.mountainproject.com/route/111424802/rick-james,1.5,-1,Boulder,V2,1,,36.96539,-92.93965
"Not Chocolate","The Schoolroom > Swope Boulders > Swope Park Bouldering > WM: Swope & Blue River Limestone > Missouri",https://www.mountainproject.com/route/106231665/not-chocolate,1.2,-1,Boulder,V0,1,10,38.97855,-94.53745
"Swamp Pull","The Twins > B: Park Boulders > EM: St. Francois State Park > Missouri",https://www.mountainproject.com/route/114053756/swamp-pull,1.0,-1,Boulder,V-easy,1,6,37.96856,-90.53194
"Captain Obvious","Crocodile Rock and The Nubbin > The Main Bluff Boulders > B: Park Boulders > EM: St. Francois State Park > Missouri",https://www.mountainproject.com/route/113940709/captain-obvious,1.0,-1,Boulder,V-easy,1,,37.96754,-90.53636
"That ain't no lie","The Twins > B: Park Boulders > EM: St. Francois State Park > Missouri",https://www.mountainproject.com/route/114038364/that-aint-no-lie,1.0,-1,Boulder,V0,1,8,37.96856,-90.53194
"Slime Time","Roadside Boulder > Swope Park Bouldering > WM: Swope & Blue River Limestone > Missouri",https://www.mountainproject.com/route/105963026/slime-time,1.0,-1,Boulder,V0,1,10,38.97867,-94.53775
"Cracker Smack","Roadside Boulder > Swope Park Bouldering > WM: Swope & Blue River Limestone > Missouri",https://www.mountainproject.com/route/105963029/cracker-smack,1.0,-1,Boulder,V0,1,10,38.97867,-94.53775
"Graffiti Pete","Roadside Boulder > Swope Park Bouldering > WM: Swope & Blue River Limestone > Missouri",https://www.mountainproject.com/route/105963035/graffiti-pete,1.0,-1,Boulder,V0,1,10,38.97867,-94.53775
"Just a Little Lie","Mooner's Hollow East Loop Trail > B: Park Boulders > EM: St. Francois State Park > Missouri",https://www.mountainproject.com/route/113985494/just-a-little-lie,1.0,-1,Boulder,V1,1,8,37.97354,-90.53214
"Deathlands Ridge Traverse","WM: The Dump > Missouri",https://www.mountainproject.com/route/111798158/deathlands-ridge-traverse,1.0,-1,Boulder,V-easy,1,,38.87581,-94.58269
Desiccation,"Highball Wall > Cliff Drive's Backside > WM: Cliff Drive > Missouri",https://www.mountainproject.com/route/108403323/desiccation,1.0,-1,Boulder,"V-easy PG13",1,18,39.1143,-94.5496
