Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Impossible Kid","G. Big Star Boulders > A. North Canyon > *Jackson Falls > Illinois",https://www.mountainproject.com/route/112548517/the-impossible-kid,3.5,-1,Boulder,V1,1,10,37.50605,-88.69039
"Compression Ratio","Bouldering Cave > D: Bouldering > Cedar Bluff > Illinois",https://www.mountainproject.com/route/111495978/compression-ratio,3.5,-1,Boulder,V8,1,15,37.51799,-89.02539
"The Flying Dead","Cemetery Wall > The Graveyard > Illinois",https://www.mountainproject.com/route/109346082/the-flying-dead,3.5,-1,Boulder,V7+,1,,37.78206,-89.50903
"Chuck Norris","Oriole Boulder > The Roost > Illinois",https://www.mountainproject.com/route/109348403/chuck-norris,3.5,-1,Boulder,V9,1,,37.4975,-88.7187
Unnamed,"Maynjo Boulder > D: Bouldering > Cedar Bluff > Illinois",https://www.mountainproject.com/route/109215367/unnamed,3.5,-1,Boulder,V3,1,,37.51799,-89.02539
Stiletto,"The Sinkhole > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112562833/stiletto,2.9,-1,Boulder,V3-4,1,20,37.61516,-89.40749
Variations,"Mollusk Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/108411121/variations,2.5,-1,Boulder,V0-1,1,10,37.61563,-89.41242
"Bubble Wrap","Bubble Wrap Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/111911332/bubble-wrap,3.1,-1,Boulder,V6,1,12,37.61799,-89.41305
Lowrider,"Mollusk Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/111289197/lowrider,2.3,-1,Boulder,V2,1,,37.61563,-89.41242
Rock-A-Bye-Baby,"Henry C. Palmisano Nature Park > Chicago Area > Illinois",https://www.mountainproject.com/route/117775513/rock-a-bye-baby,3.3,-1,Boulder,V2,1,3,41.84188,-87.64945
V3,"Atlas Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112244280/v3,2.7,-1,Boulder,V3,1,,37.61452,-89.40935
Duraflame,"C. The Orchards > C: Park Bouldering > Giant City State Park > Illinois",https://www.mountainproject.com/route/110301467/duraflame,3.3,-1,Boulder,V6,1,,37.56908,-89.19067
Dropzone,"Dropzone Area > One Horse Gap > Illinois",https://www.mountainproject.com/route/111749626/dropzone,3.3,-1,Boulder,"V6 PG13",1,,37.5173,-88.46043
"Leashless Angel","A: Gill Roof > A: Devils Standtable > C: Park Bouldering > Giant City State Park > Illinois",https://www.mountainproject.com/route/109191236/leashless-angel,3.2,-1,Boulder,V9-10,1,,37.60038,-89.19304
"Lowrider Traverse","Mollusk Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/111289228/lowrider-traverse,2.4,-1,Boulder,V2,1,15,37.61563,-89.41242
"Pinch Point","Bouldering Cave > D: Bouldering > Cedar Bluff > Illinois",https://www.mountainproject.com/route/111495837/pinch-point,3.3,-1,Boulder,V5,1,15,37.51799,-89.02539
"Double Rainbow","Open Gates Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112483591/double-rainbow,3.0,-1,Boulder,V3,1,14,37.61992,-89.41143
"The Fisherman Direct","Brown Cow Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/111289356/the-fisherman-direct,2.6,-1,Boulder,V4,1,,37.61524,-89.41119
"Con Artist","Mollusk Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/108312142/con-artist,3.0,-1,Boulder,V7,1,10,37.61563,-89.41242
"Buzz Arete","C: Amphitheater Boulders > A: Devils Standtable > C: Park Bouldering > Giant City State Park > Illinois",https://www.mountainproject.com/route/110113842/buzz-arete,3.0,-1,Boulder,V3-4,1,,37.59972,-89.19148
"Medicine Man","E: Waterfall Roof > A: Devils Standtable > C: Park Bouldering > Giant City State Park > Illinois",https://www.mountainproject.com/route/110061464/medicine-man,2.9,-1,Boulder,V2,1,,37.5992,-89.19024
Windfall,"Alamo Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112488609/windfall,3.0,-1,Boulder,V4,1,15,37.61231,-89.40925
"Seafoam Arete","Shadow of a Man Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/108312223/seafoam-arete,2.6,-1,Boulder,V4-,1,15,37.61583,-89.41048
"Daisy Dukes","Brown Cow Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/108408892/daisy-dukes,2.7,-1,Boulder,V4,1,,37.61524,-89.41119
Flugelhorn,"Open Gates Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/110192016/flugelhorn,2.9,-1,Boulder,V6,1,7,37.61992,-89.41143
Trillium,"Illuminati Boulders > The Holy Boulders > Illinois",https://www.mountainproject.com/route/108312279/trillium,3.0,-1,Boulder,V8-9,1,12,37.61707,-89.4111
"Worm's Way Stand","Shadow of a Man Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112297607/worms-way-stand,2.7,-1,Boulder,V1,1,10,37.61583,-89.41048
Platypus,"Public Enemy Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/108412937/platypus,3.0,-1,Boulder,V8,1,,37.61837,-89.41272
"One Bourbon","The Bar Stool > The Holy Boulders > Illinois",https://www.mountainproject.com/route/111305239/one-bourbon,2.0,-1,Boulder,V0,1,8,37.61592,-89.41086
"Broken Direct","Warm-Up Wall > The Graveyard > Illinois",https://www.mountainproject.com/route/109346324/broken-direct,3.0,-1,Boulder,V4-5,1,,37.78206,-89.50903
"King of Smears","H: The Lunkers > The Beach > Illinois",https://www.mountainproject.com/route/109211814/king-of-smears,3.0,-1,Boulder,V3,1,,37.67462,-89.51193
