Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Soaring Dragon","Upper Cliffband > Bald Rock > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/108352487/soaring-dragon,3.2,-1,Boulder,V3-4,1,25,41.33905,-73.40687
"Vice Lane","Frankenrock > Woodbridge Land Trust, Park Lane > CT Bouldering > Connecticut",https://www.mountainproject.com/route/108111191/vice-lane,2.9,-1,Boulder,V5-6,1,15,41.3369,-72.9861
"Creamy Tacos","El Duque Wall > East Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107564388/creamy-tacos,3.0,-1,Boulder,V1,1,20,41.34235,-73.40538
"Atomic Pleasure","King Boulder > West Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107896887/atomic-pleasure,3.0,-1,Boulder,V6,1,15,41.34382,-73.40901
"Whooley Roof","Top of the White Trail > Between the Chin and Chest > Sleeping Giant > CT Bouldering > Connecticut",https://www.mountainproject.com/route/112340479/whooley-roof,3.0,-1,Boulder,V3,1,10,41.42361,-72.90165
"Hole Climb","Samp Mortar > Samp Mortar / Mt. Laurel > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107405321/hole-climb,3.0,-1,Boulder,V4,1,,41.18754,-73.26312
"The European","Immortal Technique Wall > Winding Hollow > Mystic Areas > CT Bouldering > Connecticut",https://www.mountainproject.com/route/108216724/the-european,3.0,-1,Boulder,V5,1,,41.36627,-72.05733
"Mushroom Traverse Right","Samp Mortar > Samp Mortar / Mt. Laurel > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107405314/mushroom-traverse-right,2.9,-1,Boulder,V5,1,20,41.18754,-73.26312
"Middle Roof V3","Samp Mortar > Samp Mortar / Mt. Laurel > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107434068/middle-roof-v3,3.0,-1,Boulder,V3+,1,,41.18754,-73.26312
"Sunday Brunch","El Duque Wall > East Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107573369/sunday-brunch,3.0,-1,Boulder,V1,1,23,41.34235,-73.40538
"Dan's Line","Frankenrock > Woodbridge Land Trust, Park Lane > CT Bouldering > Connecticut",https://www.mountainproject.com/route/116077751/dans-line,3.0,-1,Boulder,V3,1,14,41.3369,-72.9861
"Easy consolation prize","Frankenrock > Woodbridge Land Trust, Park Lane > CT Bouldering > Connecticut",https://www.mountainproject.com/route/117655419/easy-consolation-prize,3.0,-1,Boulder,V7-,1,116,41.3369,-72.9861
"Consolation Prize","Frankenrock > Woodbridge Land Trust, Park Lane > CT Bouldering > Connecticut",https://www.mountainproject.com/route/109790237/consolation-prize,3.0,-1,Boulder,V9,1,16,41.3369,-72.9861
